Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783633044,50,,Aggregated,43.700000,43.700000,490,650,730,770,890,990,1100,1100,1200,1200,1200,1284,1284,490,506.40629670484356,6.554999999934807,1238.4027550015162,29.82632398753894
1783633045,50,,Aggregated,46.500000,46.500000,490,650,740,780,900,1000,1100,1100,1200,1200,1200,1356,1356,490,506.3053441135821,6.554999999934807,1238.4027550015162,29.921828908554573
1783633046,50,,Aggregated,44.300000,44.300000,490,650,730,770,900,1000,1100,1100,1200,1200,1200,1391,1391,490,500.13673182747425,6.554999999934807,1238.4027550015162,29.595974119338607
1783633047,50,,Aggregated,45.500000,45.500000,500,670,750,790,910,1000,1100,1100,1200,1200,1200,1436,1436,500,509.930107745138,6.554999999934807,1238.4027550015162,29.70264623955432
1783633048,50,,Aggregated,47.900000,47.900000,510,680,750,810,920,1000,1100,1100,1200,1200,1200,1485,1485,510,519.8940702761093,6.554999999934807,1238.4027550015162,29.811447811447813
1783633049,50,,Aggregated,45.900000,45.900000,500,680,750,810,920,990,1100,1100,1200,1200,1200,1509,1509,500,517.6256195845089,6.554999999934807,1238.4027550015162,29.84029158383035
1783633050,50,,Aggregated,42.000000,42.000000,520,690,760,810,910,990,1100,1100,1200,1200,1200,1558,1558,520,520.4617743331311,6.554999999934807,1238.4027550015162,29.685494223363285
1783633051,50,,Aggregated,45.900000,45.900000,530,690,770,820,920,990,1100,1100,1200,1200,1200,1617,1617,530,526.2246273568459,6.554999999934807,1238.4027550015162,29.80643166357452
1783633052,50,,Aggregated,41.900000,41.900000,530,690,760,810,910,990,1100,1100,1200,1200,1200,1652,1652,520,524.0642602221683,6.554999999934807,1238.4027550015162,29.87409200968523
1783633054,50,,Aggregated,42.700000,42.700000,530,690,750,810,910,990,1100,1100,1200,1200,1200,1698,1698,530,525.6434762267535,6.554999999934807,1238.4027550015162,29.958775029446407
1783633055,50,,Aggregated,40.400000,40.400000,530,690,760,810,920,1000,1100,1100,1400,1400,1400,1718,1718,530,531.3121909057226,6.554999999934807,1417.275994001102,29.9941792782305
1783633056,50,,Aggregated,42.500000,42.500000,530,690,770,820,930,1000,1200,1300,1400,1400,1400,1786,1786,530,540.4901950000175,6.554999999934807,1427.0272350004234,30.10862262038074
1783633057,50,,Aggregated,38.300000,38.300000,530,690,770,820,930,1000,1200,1300,1400,1400,1400,1830,1830,530,538.8553591568453,6.554999999934807,1427.0272350004234,30.17814207650273
1783633058,50,,Aggregated,38.300000,38.300000,510,680,750,810,930,1000,1200,1300,1400,1400,1400,1904,1904,510,527.0772783587354,6.554999999934807,1427.0272350004234,29.62920168067227
1783633059,50,,Aggregated,40.100000,40.100000,520,680,750,810,920,1000,1200,1300,1400,1400,1400,1943,1943,520,530.5586168857631,6.554999999934807,1427.0272350004234,29.662892434379824
1783633060,50,,Aggregated,43.700000,43.700000,520,680,750,810,920,1000,1200,1300,1400,1400,1400,1984,1984,520,526.9501218341886,6.554999999934807,1427.0272350004234,29.731854838709676
1783633061,50,,Aggregated,41.100000,41.100000,520,690,760,820,930,1000,1200,1200,1400,1400,1400,2021,2021,520,534.4185730173356,6.554999999934807,1427.0272350004234,29.791687283523007
1783633062,50,,Aggregated,44.800000,44.800000,530,690,770,820,930,1100,1200,1300,1400,1400,1400,2063,2063,530,539.3286880591533,6.554999999934807,1427.0272350004234,29.809015996122152
1783633063,50,,Aggregated,43.700000,43.700000,540,700,780,830,940,1100,1200,1300,1400,1400,1400,2098,2098,540,544.4299453150766,6.554999999934807,1427.0272350004234,29.783603431839847
1783633064,50,,Aggregated,41.500000,41.500000,540,700,780,830,940,1100,1200,1300,1400,1400,1400,2142,2142,540,543.7188279187789,6.554999999934807,1427.0272350004234,29.84967320261438
1783633066,50,,Aggregated,41.300000,41.300000,550,710,790,840,960,1100,1200,1300,1400,1400,1400,2195,2195,550,552.161632511174,6.554999999934807,1427.0272350004234,29.925740318906605
1783633067,50,,Aggregated,41.300000,41.300000,540,700,790,830,960,1100,1200,1200,1400,1400,1400,2232,2232,540,548.2044639148827,6.554999999934807,1427.0272350004234,29.8584229390681
1783633068,50,,Aggregated,42.700000,42.700000,550,710,790,840,960,1100,1200,1200,1400,1400,1400,2276,2276,550,552.0412278128374,6.554999999934807,1427.0272350004234,29.86115992970123
1783633069,50,,Aggregated,42.000000,42.000000,540,700,790,830,950,1100,1200,1200,1400,1400,1400,2331,2331,540,549.4598124453107,6.554999999934807,1427.0272350004234,29.935220935220936
1783633070,50,,Aggregated,38.800000,38.800000,540,700,780,830,950,1100,1200,1200,1400,1400,1400,2374,2374,540,548.736524588891,6.554999999934807,1427.0272350004234,29.93513058129739
1783633071,50,,Aggregated,41.100000,41.100000,540,700,770,820,950,1100,1200,1200,1400,1400,1400,2429,2429,540,544.109506741887,6.554999999934807,1427.0272350004234,29.61053931659119
1783633072,50,,Aggregated,38.500000,38.500000,540,700,780,830,950,1100,1200,1200,1400,1400,1400,2485,2485,540,548.4345995802946,6.554999999934807,1427.0272350004234,29.68692152917505
1783633073,50,,Aggregated,42.700000,42.700000,540,700,780,830,950,1100,1200,1200,1400,1400,1400,2522,2522,540,545.7203598878018,6.554999999934807,1427.0272350004234,29.7355273592387
1783633074,50,,Aggregated,40.400000,40.400000,540,700,770,820,940,1100,1200,1200,1400,1400,1400,2569,2569,540,547.0681673725333,6.554999999934807,1427.0272350004234,29.79525107045543
1783633075,50,,Aggregated,43.300000,43.300000,550,700,780,830,950,1100,1200,1300,1400,1400,1400,2586,2586,550,551.1229440669131,6.554999999934807,1427.0272350004234,29.816318638824438
1783633076,50,,Aggregated,42.800000,42.800000,550,710,790,840,970,1100,1300,1400,1600,1700,1700,2646,2646,550,559.1083914943431,6.554999999934807,1686.5651329990214,29.88851095993953
1783633078,50,,Aggregated,39.400000,39.400000,550,700,780,830,970,1100,1300,1400,1600,1700,1700,2689,2689,550,557.948305955757,6.554999999934807,1686.5651329990214,29.938267013759763
1783633079,50,,Aggregated,41.400000,41.400000,550,700,780,830,960,1100,1200,1400,1600,1700,1700,2766,2766,550,554.3423053843164,6.554999999934807,1686.5651329990214,29.593998553868403
1783633080,50,,Aggregated,42.300000,42.300000,540,700,770,820,960,1100,1200,1400,1600,1700,1700,2794,2794,540,549.6262977043738,6.554999999934807,1686.5651329990214,29.309234073013602
